gid,role,role_score,cluster_id,priority_score,evidence
100000002521039100,terminal,0.7417346630401934,0,0.7258187528039479,Гипотеза конечного получателя: вход 349370 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002527114100,distributor,0.8446109510086456,22,0.49668012561686853,Признаки распределения: 111 получателей; выход 3289249 KZT; 3 отправителей. Seed: входящие неполны.
100000002528544100,terminal,0.7221517074644908,8,0.41419021982952,Гипотеза конечного получателя: вход 192912 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002528978100,peripheral,0.0,18,0.5251458052938537,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002529877100,peripheral,0.0,24,0.7036114849708389,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 8 seed. Граница обхода; исходящие неполны."
100000002529880100,terminal,0.7783016016923542,42,0.7585015702108568,Гипотеза конечного получателя: вход 147000 KZT от 2; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002530224100,terminal,0.7031127228770021,4,0.666733961417676,Гипотеза конечного получателя: вход 113000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002531406100,transit,0.8990800266016404,8,0.49350829968595783,"Признаки транзита: вход 520000, выход 500000 KZT; выход/вход=0.96. Совпадение сумм не доказывает движение тех же денег."
100000002534091100,terminal,0.6217890601390148,8,0.5495065051592642,Гипотеза конечного получателя: вход 22200 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002537811100,peripheral,0.0,11,0.646052041274114,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 11 seed."
100000002539625100,terminal,0.6937745542459958,42,0.6526020637056976,Гипотеза конечного получателя: вход 94700 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002540033100,peripheral,0.0,35,0.5058995065051592,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 9 seed. Граница обхода; исходящие неполны."
100000002540623100,terminal,0.6985796313085524,18,0.38027366532077167,Гипотеза конечного получателя: вход 100000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002546921100,terminal,0.618343910546993,40,0.5447958725886047,Гипотеза конечного получателя: вход 20000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002547110100,consolidator,0.9973708068902992,42,0.8770300583221176,Признаки консолидации: 6 отправителей; вход 1500000 KZT; 0 получателей.
100000002548759100,terminal,0.8,4,0.7584342754598474,Гипотеза конечного получателя: вход 375000 KZT от 2; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002550141100,terminal,0.6988516168026594,8,0.6605428443248094,Гипотеза конечного получателя: вход 100586 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002554175100,terminal,0.6274100936838924,18,0.5569089277703005,Гипотеза конечного получателя: вход 24621 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002556775100,terminal,0.7386521607736476,10,0.7205697622252131,Гипотеза конечного получателя: вход 300000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002558173100,terminal,0.5820791779993956,41,0.4966128308658591,Гипотеза конечного получателя: вход 9300 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002559089100,terminal,0.8,24,0.8319874383131449,Гипотеза конечного получателя: вход 715000 KZT от 2; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002565277100,terminal,0.7505288606829859,2,0.7398160610139075,Гипотеза конечного получателя: вход 483319 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002566204100,terminal,0.6867935932305833,18,0.36250785105428446,Гипотеза конечного получателя: вход 80805 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002567887100,terminal,0.6680265941372016,10,0.6149170031404216,Гипотеза конечного получателя: вход 50915 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002570206100,terminal,0.7833786642490178,28,0.7664423508299686,Гипотеза конечного получателя: вход 166960 KZT от 2; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002575080100,transit,0.7685324761693638,3,0.5430910722296994,"Признаки транзита: вход 13000, выход 12500 KZT; выход/вход=0.96. Совпадение сумм не доказывает движение тех же денег."
100000002578405100,distributor,0.993371757925072,22,0.5665006729475102,Признаки распределения: 116 получателей; выход 3108352 KZT; 2 отправителей.
100000002578653100,terminal,0.618343910546993,54,0.5447958725886047,Гипотеза конечного получателя: вход 20000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002580377100,peripheral,0.0,16,0.6192687303723643,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000002581346100,terminal,0.7166213357509822,10,0.6867877972184836,Гипотеза конечного получателя: вход 166400 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002589019100,terminal,0.646630401934119,7,0.30463436518618214,Гипотеза конечного получателя: вход 34710 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002591469100,terminal,0.7299486249622242,1,0.4248227904890085,Гипотеза конечного получателя: вход 235670 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002592567100,peripheral,0.0,16,0.7017945266935846,"Недостаточно признаков роли: отправителей 1, получателей 2, достижим из 7 seed."
100000002593038100,terminal,0.6367482623148988,7,0.5706370569762225,Гипотеза конечного получателя: вход 28500 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002593344100,terminal,0.8,4,0.8143562135486766,Гипотеза конечного получателя: вход 431000 KZT от 2; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002594214100,peripheral,0.0,30,0.7601390758187527,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002596035100,terminal,0.7291326684799033,11,0.7034768954688201,Гипотеза конечного получателя: вход 231570 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002596039100,peripheral,0.0,8,0.7150515926424406,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002597003100,peripheral,0.0,0,0.562202781516375,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000002597074100,peripheral,0.0,0,0.4935172723194257,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002597623100,terminal,0.6051072831671199,0,0.5271646478241364,Гипотеза конечного получателя: вход 16418 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002599729100,peripheral,0.0,0,0.630933153880664,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002600345100,terminal,0.7363251737685101,16,0.6467249887842081,Гипотеза конечного получателя: вход 52400 KZT от 2; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002603371100,terminal,0.5820791779993956,0,0.4966128308658591,Гипотеза конечного получателя: вход 9300 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002603478100,terminal,0.6240556059232396,7,0.2724674742036788,Гипотеза конечного получателя: вход 23500 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002603769100,consolidator,0.8711922030825023,0,0.8073799910273665,Признаки консолидации: 3 отправителей; вход 1185368 KZT; 0 получателей.
100000002605184100,terminal,0.7099123602296766,3,0.6764244055630327,Гипотеза конечного получателя: вход 140000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002605308100,consolidator,0.874274705349048,40,0.8184163301929115,Признаки консолидации: 3 отправителей; вход 2569522 KZT; 0 получателей.
100000002605548100,terminal,0.7702326987005137,11,0.7469268730372365,Гипотеза конечного получателя: вход 116695 KZT от 2; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002606567100,peripheral,0.0,0,0.64766711529834,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000002609774100,peripheral,0.0,18,0.6484073575594437,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000002611334100,peripheral,0.0,0,0.6359578286227008,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000002612809100,peripheral,0.0,26,0.4314176760879318,"Недостаточно признаков роли: отправителей 1, получателей 3, достижим из 1 seed."
100000002613776100,terminal,0.6414626775460864,2,0.5772319425751458,Гипотеза конечного получателя: вход 30000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002613929100,terminal,0.6368389241462677,4,0.5709062359802601,Гипотеза конечного получателя: вход 28560 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002614095100,terminal,0.5727410093683892,22,0.20490354419021983,Гипотеза конечного получателя: вход 5300 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002615479100,terminal,0.7275914173466305,4,0.4215926424405563,Гипотеза конечного получателя: вход 220000 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002618492100,terminal,0.8,11,0.7976671152983401,Гипотеза конечного получателя: вход 296500 KZT от 2; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002621434100,terminal,0.6869749168933212,4,0.6427770300583221,Гипотеза конечного получателя: вход 81000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002621915100,terminal,0.5717437292233303,16,0.4835576491700314,Гипотеза конечного получателя: вход 5000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002621949100,terminal,0.7158053792686612,2,0.6853073126962763,Гипотеза конечного получателя: вход 164612 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002622822100,peripheral,0.0,35,0.7540825482279048,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 9 seed. Граница обхода; исходящие неполны."
100000002628146100,terminal,0.6419159867029314,41,0.5777703005832211,Гипотеза конечного получателя: вход 30500 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002628576100,peripheral,0.0,10,0.8555406011664424,"Недостаточно признаков роли: отправителей 2, получателей 2, достижим из 7 seed."
100000002632742100,terminal,0.7965246297975219,42,0.7842081650964559,Гипотеза конечного получателя: вход 235500 KZT от 2; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002633108100,terminal,0.7396494409187065,40,0.7225886047554957,Гипотеза конечного получателя: вход 320000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002633701100,terminal,0.734119069205198,4,0.4322252131000449,Гипотеза конечного получателя: вход 266850 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002635746100,peripheral,0.0,18,0.20490354419021983,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 1 seed. Граница обхода; исходящие неполны."
100000002635780100,terminal,0.7156240556059232,1,0.6849035441902198,Гипотеза конечного получателя: вход 163000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002644285100,terminal,0.7523420973103656,24,0.5323732615522656,Гипотеза конечного получателя: вход 500000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002645046100,peripheral,0.0,18,0.23034096007178106,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 1 seed. Граница обхода; исходящие неполны."
100000002645609100,consolidator,0.9040646721063765,0,0.8475998205473306,Признаки консолидации: 4 отправителей; вход 546821 KZT; 0 получателей.
100000002645993100,peripheral,0.0,0,0.8082323912068191,"Недостаточно признаков роли: отправителей 2, получателей 5, достижим из 7 seed."
100000002646745100,terminal,0.5937745542459958,22,0.23141767608793182,Гипотеза конечного получателя: вход 12300 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002646887100,terminal,0.6270474463584165,42,0.556505159264244,Гипотеза конечного получателя: вход 24354 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002648315100,peripheral,0.0,1,0.43707043517272315,"Недостаточно признаков роли: отправителей 1, получателей 2, достижим из 1 seed."
100000002653187100,peripheral,0.0,7,0.5220502467474204,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 8 seed. Граница обхода; исходящие неполны."
100000002653948100,terminal,0.6891508008461771,10,0.6461417676087932,Гипотеза конечного получателя: вход 85200 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002659103100,peripheral,0.0,49,0.6862494392104083,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002659265100,peripheral,0.0,4,0.6769627635711081,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 8 seed. Граница обхода; исходящие неполны."
100000002660298100,peripheral,0.0,18,0.5783086585912965,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002662768100,terminal,0.6884255061952251,2,0.3651996410946613,Гипотеза конечного получателя: вход 84300 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002663511100,terminal,0.734481716530674,0,0.7127635711081202,Гипотеза конечного получателя: вход 268940 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002666248100,terminal,0.6818071925052887,2,0.6352400179452669,Гипотеза конечного получателя: вход 70032 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002670463100,peripheral,0.0,18,0.29965455361148496,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 1 seed. Граница обхода; исходящие неполны."
100000002670860100,terminal,0.8,24,0.6761058770749215,Гипотеза конечного получателя: вход 450000 KZT от 2; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002670960100,terminal,0.7504381988516168,24,0.5296814715118887,Гипотеза конечного получателя: вход 480310 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002671326100,peripheral,0.0,42,0.760812023328847,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002671806100,terminal,0.5938652160773648,7,0.23155226558995065,Гипотеза конечного получателя: вход 12440 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002677201100,peripheral,0.0,42,0.7105204127411395,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 8 seed."
100000002679516100,consolidator,0.8076382592928377,7,0.7556303275011216,Признаки консолидации: 3 отправителей; вход 102335 KZT; 0 получателей.
100000002680477100,terminal,0.6305832577818071,24,0.2817541498429789,Гипотеза конечного получателя: вход 25000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002681449100,peripheral,0.0,42,0.7750560789591745,"Недостаточно признаков роли: отправителей 2, получателей 2, достижим из 7 seed."
100000002681544100,terminal,0.7831066787549108,1,0.7660385823239121,Гипотеза конечного получателя: вход 166072 KZT от 2; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002686226100,peripheral,0.0,28,0.7345670704351727,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002689717100,peripheral,0.0,18,0.6060340960071781,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002691583100,terminal,0.7364762768207918,14,0.7158591296545536,Гипотеза конечного получателя: вход 285200 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002691858100,terminal,0.6689332124508915,41,0.6161283086585913,Гипотеза конечного получателя: вход 51500 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002692044100,terminal,0.6948624962224237,7,0.3746209062359803,Гипотеза конечного получателя: вход 97000 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002692750100,consolidator,0.8109927470534906,1,0.7106101390758187,Признаки консолидации: 3 отправителей; вход 112830 KZT; 1 получателей.
100000002695812100,peripheral,0.0,18,0.6535441902198295,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002696152100,peripheral,0.0,11,0.662202781516375,"Недостаточно признаков роли: отправителей 1, получателей 2, достижим из 8 seed."
100000002697752100,terminal,0.7882744031429435,8,0.7730372364288919,Гипотеза конечного получателя: вход 190785 KZT от 2; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002700161100,peripheral,0.0,45,0.5908254822790489,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 10 seed. Граница обхода; исходящие неполны."
100000002702968100,peripheral,0.0,18,0.5799237326155227,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002703376100,terminal,0.6598670293139921,0,0.6032077164647824,Гипотеза конечного получателя: вход 46501 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002704875100,consolidator,0.8397325475974615,8,0.8517945266935846,Признаки консолидации: 3 отправителей; вход 244891 KZT; 0 получателей.
100000002705460100,terminal,0.6943185252342097,16,0.6535441902198295,Гипотеза конечного получателя: вход 95000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002706810100,peripheral,0.0,18,0.32105428443248096,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 1 seed. Граница обхода; исходящие неполны."
100000002707106100,peripheral,0.0,40,0.5220502467474204,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002708624100,terminal,0.6305832577818071,13,0.5617541498429789,Гипотеза конечного получателя: вход 25000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002710570100,terminal,0.7281353883348444,36,0.7021310004486316,Гипотеза конечного получателя: вход 225015 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002712416100,terminal,0.7704140223632517,24,0.7470614625392553,Гипотеза конечного получателя: вход 116800 KZT от 2; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002713074100,peripheral,0.0,28,0.7963436518618214,"Недостаточно признаков роли: отправителей 2, получателей 1, достижим из 7 seed."
100000002713974100,peripheral,0.0,8,0.6139748766262898,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002718366100,consolidator,0.9991840435176791,4,0.9332211754149842,Признаки консолидации: 6 отправителей; вход 2525000 KZT; 0 получателей.
100000002720627100,terminal,0.7233303112722878,11,0.6959398833557648,Гипотеза конечного получателя: вход 199300 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002721825100,terminal,0.5910546993049259,0,0.5080529385374607,Гипотеза конечного получателя: вход 11000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002722108100,terminal,0.7595043819885161,24,0.545697622252131,Гипотеза конечного получателя: вход 800000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002723439100,peripheral,0.0,11,0.5355091969493047,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 8 seed. Граница обхода; исходящие неполны."
100000002723538100,coordinator,0.9838492597577388,8,0.9631224764468371,Гипотеза координации: достижим из 7 seed; внешних кластеров 6; отправителей/получателей 3/12.
100000002723674100,peripheral,0.0,32,0.5772319425751458,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002726055100,peripheral,0.0,32,0.5058995065051592,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002727288100,terminal,0.604653974010275,3,0.5264917003140421,Гипотеза конечного получателя: вход 16000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002728246100,peripheral,0.0,10,0.5058995065051592,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002729875100,peripheral,0.0,18,0.639412292507851,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002731501100,distributor,0.8944524495677234,34,0.5398070883804397,Признаки распределения: 7 получателей; выход 833960 KZT; 3 отправителей.
100000002733083100,peripheral,0.0,18,0.5223194257514581,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002733905100,consolidator,0.8069129646418858,22,0.5170165993719156,Признаки консолидации: 3 отправителей; вход 100000 KZT; 2 получателей.
100000002734815100,peripheral,0.0,4,0.6651188873934499,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 8 seed. Граница обхода; исходящие неполны."
100000002736033100,peripheral,0.0,28,0.6136159712875728,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 7 seed."
100000002736316100,consolidator,0.8425430643699003,0,0.8567743382682818,Признаки консолидации: 3 отправителей; вход 266921 KZT; 0 получателей.
100000002737980100,terminal,0.6445451798126323,16,0.5816733961417676,Гипотеза конечного получателя: вход 32900 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002738256100,transit,0.6742322436559133,55,0.40934499775684163,"Признаки транзита: вход 150200, выход 175000 KZT; выход/вход=1.17. Совпадение сумм не доказывает движение тех же денег."
100000002741024100,distributor,0.8536023054755044,0,0.8694033198743831,Признаки распределения: 6 получателей; выход 434989 KZT; 5 отправителей.
100000002742067100,terminal,0.5944091870655787,3,0.5123598026020637,Гипотеза конечного получателя: вход 12730 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002744581100,terminal,0.5927772741009368,1,0.23034096007178106,Гипотеза конечного получателя: вход 12000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002748040100,peripheral,0.0,18,0.5355091969493047,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002748180100,distributor,0.9148414985590778,24,0.6846029609690445,Признаки распределения: 8 получателей; выход 679743 KZT; 1 отправителей.
100000002748511100,peripheral,0.0,16,0.5447958725886047,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002748532100,coordinator,0.9105989232839837,35,0.9067519066846119,Гипотеза координации: достижим из 9 seed; внешних кластеров 2; отправителей/получателей 3/2.
100000002748581100,terminal,0.6546993049259595,40,0.5951323463436519,Гипотеза конечного получателя: вход 41180 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002748761100,terminal,0.7594137201571471,24,0.5455630327501122,Гипотеза конечного получателя: вход 796800 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002750332100,terminal,0.5914173466304019,4,0.22859129654553612,Гипотеза конечного получателя: вход 11360 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002750956100,terminal,0.661680265941372,0,0.6058995065051592,Гипотеза конечного получателя: вход 47416 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002752565100,peripheral,0.0,8,0.6235307312696277,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002753146100,terminal,0.7595950438198852,24,0.5458322117541499,Гипотеза конечного получателя: вход 803540 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002755292100,terminal,0.7255968570565126,10,0.6989008524001794,Гипотеза конечного получателя: вход 203400 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002757240100,terminal,0.6687518887881535,2,0.6158591296545536,Гипотеза конечного получателя: вход 51183 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002757791100,terminal,0.6828951344817166,46,0.35685509196949305,Гипотеза конечного получателя: вход 73050 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002757797100,terminal,0.6985796313085524,7,0.38027366532077167,Гипотеза конечного получателя: вход 100000 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002760175100,terminal,0.7207917799939558,11,0.6921713772992373,Гипотеза конечного получателя: вход 187410 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002762076100,peripheral,0.0,1,0.5609735307312695,"Недостаточно признаков роли: отправителей 2, получателей 1, достижим из 2 seed."
100000002769809100,terminal,0.7032033847083711,43,0.6668685509196949,Гипотеза конечного получателя: вход 113422 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002773323100,peripheral,0.0,42,0.8072454015253476,"Недостаточно признаков роли: отправителей 2, получателей 1, достижим из 8 seed."
100000002774456100,terminal,0.6677546086430945,11,0.614647824136384,Гипотеза конечного получателя: вход 50363 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002778085100,terminal,0.6791779993955878,16,0.631740690892777,Гипотеза конечного получателя: вход 66208 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002779485100,terminal,0.6920519794499849,8,0.6503140421713773,Гипотеза конечного получателя: вход 91000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002781227100,transit,0.7617730962020649,56,0.571973979362943,"Признаки транзита: вход 191168, выход 212420 KZT; выход/вход=1.11. Совпадение сумм не доказывает движение тех же денег."
100000002784085100,terminal,0.7249622242369296,4,0.41822790489008527,Гипотеза конечного получателя: вход 200000 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002791494100,peripheral,0.0,18,0.6464109466128308,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 7 seed. Граница обхода; исходящие неполны."
100000002793851100,terminal,0.5911453611362949,16,0.5081875280394795,Гипотеза конечного получателя: вход 11052 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002793881100,consolidator,0.8674750679963736,4,0.7995737999102737,Признаки консолидации: 3 отправителей; вход 785600 KZT; 0 получателей.
100000002794197100,terminal,0.6416440012088244,1,0.2973665320771647,Гипотеза конечного получателя: вход 30100 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002794374100,peripheral,0.0,57,0.6656572454015253,"Недостаточно признаков роли: отправителей 1, получателей 0, достижим из 9 seed. Граница обхода; исходящие неполны."
100000002796853100,peripheral,0.0,56,0.4158052938537461,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 1 seed."
100000002799941100,terminal,0.7560592323964944,43,0.7485643786451324,Гипотеза конечного получателя: вход 600000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002807334100,terminal,0.6718343910546993,10,0.6207043517272319,Гипотеза конечного получателя: вход 54715 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002809568100,terminal,0.5894227863402841,0,0.5058995065051592,Гипотеза конечного получателя: вход 10000 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002809896100,terminal,0.6507101843457238,18,0.5901525347689547,Гипотеза конечного получателя: вход 38000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002810870100,terminal,0.6450891508008462,22,0.3024809331538807,Гипотеза конечного получателя: вход 33677 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
100000002812641100,peripheral,0.0,4,0.5058995065051592,"Недостаточно признаков роли: отправителей 1, получателей 1, достижим из 8 seed."
100000002815005100,terminal,0.7500755515261408,4,0.7388739344997757,Гипотеза конечного получателя: вход 476500 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002818726100,terminal,0.590510728316712,12,0.5071108120233289,Гипотеза конечного получателя: вход 10879 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002820010100,terminal,0.6414626775460864,1,0.29723194257514585,Гипотеза конечного получателя: вход 30000 KZT от 1; исходящих 0; глубина 2. Только в пределах выгрузки.
100000002821425100,terminal,0.7350256875188879,24,0.503840287124271,Гипотеза конечного получателя: вход 275000 KZT от 1; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002822472100,terminal,0.8,24,0.7914759982054733,Гипотеза конечного получателя: вход 266722 KZT от 2; исходящих 0; глубина 3. Только в пределах выгрузки.
100000002824176100,terminal,0.7111816258688426,1,0.46830865859129656,Гипотеза конечного получателя: вход 144000 KZT от 1; исходящих 0; глубина 1. Только в пределах выгрузки.
